time,open,close,outcome_up,strategy,side,model_prob_up,market_prob_up,edge,vol_regime,imbalance,momentum_signal,reason,won,stake,pnl
2026-02-23 22:45:00,64794.49,64725.56,False,momentum,DOWN,0.4996893306816499,0.5,-0.0003106693183501097,TRADE,0.0,-0.0006213386367002575,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-23 23:00:00,64725.56,64860.22,True,momentum,DOWN,0.49961338291620144,0.5,-0.0003866170837985572,TRADE,0.0,-0.000773234167597138,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-24 01:15:00,64324.95,64432.9,True,momentum,DOWN,0.49771608322937155,0.5,-0.002283916770628447,TRADE,0.0,-0.004567833541256854,edge -0.002 < -threshold 0.000,False,10.0,-10.0
2026-02-24 01:30:00,64432.89,64334.0,False,momentum,UP,0.500767257640493,0.5,0.0007672576404930131,TRADE,0.0,0.0015345152809860436,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-24 02:00:00,64160.26,64245.23,True,momentum,DOWN,0.4994432602005079,0.5,-0.0005567397994921119,TRADE,0.0,-0.0011134795989842248,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-24 02:15:00,64245.24,64313.72,True,momentum,UP,0.5002768481990316,0.5,0.0002768481990316207,TRADE,0.0,0.0005536963980632504,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 02:30:00,64313.73,64132.43,False,momentum,UP,0.5005570555991093,0.5,0.0005570555991093462,TRADE,0.0,0.001114111198218729,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-24 02:45:00,64132.42,64109.81,False,momentum,DOWN,0.49948068049534056,0.5,-0.0005193195046594434,TRADE,0.0,-0.0010386390093188552,edge -0.001 < -threshold 0.000,True,10.0,10.0
2026-02-24 03:00:00,64109.8,63685.23,False,momentum,DOWN,0.4996969271871966,0.5,-0.0003030728128033955,TRADE,0.0,-0.0006061456256068405,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-24 03:15:00,63685.23,63705.78,True,momentum,DOWN,0.49883636896582706,0.5,-0.0011636310341729406,TRADE,0.0,-0.0023272620683459275,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-24 03:30:00,63705.79,63672.47,False,momentum,DOWN,0.4996866216435543,0.5,-0.00031337835644568157,TRADE,0.0,-0.0006267567128913242,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-24 04:15:00,63012.06,63220.71,True,momentum,DOWN,0.49815830581976006,0.5,-0.001841694180239939,TRADE,0.0,-0.0036833883604798375,edge -0.002 < -threshold 0.000,False,10.0,-10.0
2026-02-24 04:45:00,63338.78,63378.84,True,momentum,UP,0.5005267721357678,0.5,0.0005267721357677946,TRADE,0.0,0.0010535442715356254,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-24 05:15:00,63497.06,62820.77,False,momentum,UP,0.500340069488301,0.5,0.00034006948830100914,TRADE,0.0,0.0006801389766020499,edge +0.000 > threshold 0.000,False,10.0,-10.0
2026-02-24 05:30:00,62820.77,62989.98,True,momentum,DOWN,0.4983009116687483,0.5,-0.001699088331251708,TRADE,0.0,-0.00339817666250346,edge -0.002 < -threshold 0.000,False,10.0,-10.0
2026-02-24 06:00:00,63104.79,63145.35,True,momentum,UP,0.50031902032727,0.5,0.0003190203272700476,TRADE,0.0,0.0006380406545401376,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 06:15:00,63145.36,63211.11,True,momentum,UP,0.5004160627984613,0.5,0.0004160627984612919,TRADE,0.0,0.0008321255969225275,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 06:30:00,63211.11,63260.01,True,momentum,UP,0.5002624381027438,0.5,0.00026243810274384494,TRADE,0.0,0.0005248762054877073,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 07:00:00,63082.79,63327.48,True,momentum,DOWN,0.49964702931986593,0.5,-0.0003529706801340682,TRADE,0.0,-0.0007059413602681726,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-24 07:15:00,63327.48,63274.86,False,momentum,UP,0.5007268022835687,0.5,0.0007268022835686949,TRADE,0.0,0.0014536045671374657,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-24 07:45:00,63096.47,63192.96,True,momentum,DOWN,0.4994949052689304,0.5,-0.0005050947310695775,TRADE,0.0,-0.001010189462139185,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-24 08:15:00,63218.66,63298.21,True,momentum,UP,0.5003223053313944,0.5,0.0003223053313944346,TRADE,0.0,0.0006446106627889348,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 08:30:00,63298.21,63381.79,True,momentum,UP,0.5004197183357435,0.5,0.0004197183357435019,TRADE,0.0,0.0008394366714868956,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 09:30:00,63144.83,63150.18,True,momentum,DOWN,0.49967827441656903,0.5,-0.00032172558343096513,TRADE,0.0,-0.000643451166861897,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-24 12:45:00,63113.58,62969.05,False,momentum,DOWN,0.4994538945659994,0.5,-0.0005461054340005767,TRADE,0.0,-0.0010922108680011223,edge -0.001 < -threshold 0.000,True,10.0,10.0
2026-02-24 13:00:00,62969.04,63079.86,True,momentum,DOWN,0.4995581612567625,0.5,-0.0004418387432374993,TRADE,0.0,-0.0008836774864749846,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-24 13:30:00,62920.3,62931.54,True,momentum,DOWN,0.4996565984699177,0.5,-0.0003434015300822768,TRADE,0.0,-0.000686803060164569,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-24 14:30:00,63000.89,63336.41,True,momentum,UP,0.5003819880661322,0.5,0.0003819880661322106,TRADE,0.0,0.0007639761322643278,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 14:45:00,63336.4,63453.99,True,momentum,UP,0.5013221484791701,0.5,0.0013221484791701155,TRADE,0.0,0.00264429695834023,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-24 15:15:00,63581.94,63928.22,True,momentum,UP,0.5004913368961549,0.5,0.0004913368961548814,TRADE,0.0,0.0009826737923098537,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 15:30:00,63928.21,63748.29,False,momentum,UP,0.5009073836177869,0.5,0.000907383617786861,TRADE,0.0,0.0018147672355736352,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-24 16:00:00,63973.98,64163.3,True,momentum,UP,0.5006465928235,0.5,0.0006465928234999918,TRADE,0.0,0.001293185646999953,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-24 16:15:00,64163.3,63956.21,False,momentum,UP,0.5003704075289486,0.5,0.00037040752894856865,TRADE,0.0,0.0007408150578972374,edge +0.000 > threshold 0.000,False,10.0,-10.0
2026-02-24 16:30:00,63956.21,64043.02,True,momentum,DOWN,0.4992362476650637,0.5,-0.0007637523349363073,TRADE,0.0,-0.0015275046698726507,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-24 16:45:00,64043.03,64265.52,True,momentum,UP,0.5003699739355422,0.5,0.0003699739355421672,TRADE,0.0,0.0007399478710843898,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 17:00:00,64265.53,64412.0,True,momentum,UP,0.5010519857596737,0.5,0.0010519857596736903,TRADE,0.0,0.0021039715193473967,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-24 17:15:00,64412.0,64147.96,False,momentum,UP,0.5007461880315343,0.5,0.0007461880315342562,TRADE,0.0,0.0014923760630684395,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-24 17:30:00,64147.96,64099.75,False,momentum,DOWN,0.499553888533254,0.5,-0.000446111466746002,TRADE,0.0,-0.0008922229334919516,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-24 17:45:00,64099.75,64219.71,True,momentum,DOWN,0.49965372280176606,0.5,-0.0003462771982339352,TRADE,0.0,-0.0006925543964678776,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-24 18:00:00,64219.7,63970.62,False,momentum,UP,0.5002957035708895,0.5,0.00029570357088948285,TRADE,0.0,0.0005914071417789002,edge +0.000 > threshold 0.000,False,10.0,-10.0
2026-02-24 18:15:00,63970.63,64292.0,True,momentum,DOWN,0.49922852598492806,0.5,-0.0007714740150719379,TRADE,0.0,-0.0015429480301439014,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-24 18:30:00,64292.01,64370.98,True,momentum,UP,0.5003732740023809,0.5,0.0003732740023808523,TRADE,0.0,0.0007465480047617172,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 18:45:00,64370.97,64435.06,True,momentum,UP,0.5003666583024639,0.5,0.00036665830246385145,TRADE,0.0,0.0007333166049277951,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-24 19:15:00,64310.66,64312.96,True,momentum,DOWN,0.49939972179026854,0.5,-0.0006002782097314641,TRADE,0.0,-0.0012005564194629333,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-24 21:00:00,64472.9,64241.1,False,momentum,DOWN,0.49967091794283885,0.5,-0.00032908205716114525,TRADE,0.0,-0.0006581641143223314,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-24 21:15:00,64241.09,63916.22,False,momentum,DOWN,0.499576348861831,0.5,-0.00042365113816900113,TRADE,0.0,-0.0008473022763379498,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 00:45:00,64257.59,64224.3,False,momentum,UP,0.5006402079399054,0.5,0.0006402079399053795,TRADE,0.0,0.0012804158798107694,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 01:15:00,65606.34,65944.66,True,momentum,UP,0.5045267673502286,0.5,0.004526767350228611,TRADE,0.0,0.009053534700457173,edge +0.005 > threshold 0.000,True,10.0,10.0
2026-02-25 01:30:00,65944.67,65813.69,False,momentum,UP,0.50217382563173,0.5,0.0021738256317299642,TRADE,0.0,0.004347651263459845,edge +0.002 > threshold 0.000,False,10.0,-10.0
2026-02-25 02:15:00,66229.81,66113.25,False,momentum,UP,0.5006157162512064,0.5,0.0006157162512063774,TRADE,0.0,0.0012314325024126718,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 02:45:00,65933.96,65884.83,False,momentum,DOWN,0.4995442042603184,0.5,-0.00045579573968157483,TRADE,0.0,-0.0009115914793631414,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 03:00:00,65884.84,65834.99,False,momentum,DOWN,0.49967409799138557,0.5,-0.0003259020086144315,TRADE,0.0,-0.0006518040172288678,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 03:15:00,65834.99,65586.17,False,momentum,DOWN,0.49968690760723444,0.5,-0.0003130923927655571,TRADE,0.0,-0.0006261847855311555,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 03:30:00,65586.17,65459.61,False,momentum,DOWN,0.49959691214264035,0.5,-0.0004030878573596519,TRADE,0.0,-0.0008061757147192827,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 03:45:00,65459.62,65391.73,False,momentum,DOWN,0.4996147401013883,0.5,-0.0003852598986117117,TRADE,0.0,-0.000770519797223388,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 04:00:00,65391.74,65439.57,True,momentum,DOWN,0.49965489788931705,0.5,-0.0003451021106829488,TRADE,0.0,-0.0006902042213658643,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-25 05:15:00,65339.81,65197.5,False,momentum,DOWN,0.4995182975113649,0.5,-0.0004817024886351051,TRADE,0.0,-0.0009634049772702564,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 05:30:00,65197.5,64839.45,False,momentum,DOWN,0.4994926188149302,0.5,-0.0005073811850698218,TRADE,0.0,-0.0010147623701396609,edge -0.001 < -threshold 0.000,True,10.0,10.0
2026-02-25 05:45:00,64839.45,64882.76,True,momentum,DOWN,0.498987635563453,0.5,-0.0010123644365470086,TRADE,0.0,-0.002024728873093999,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-25 07:00:00,64898.22,65027.36,True,momentum,DOWN,0.4995750812106443,0.5,-0.0004249187893556883,TRADE,0.0,-0.0008498375787113785,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-25 07:15:00,65027.35,65116.59,True,momentum,UP,0.5005747686841979,0.5,0.0005747686841979238,TRADE,0.0,0.0011495373683957507,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 07:30:00,65116.59,64944.66,False,momentum,UP,0.5003540362235737,0.5,0.0003540362235736616,TRADE,0.0,0.0007080724471473646,edge +0.000 > threshold 0.000,False,10.0,-10.0
2026-02-25 08:30:00,65192.32,65420.85,True,momentum,UP,0.5004362747207162,0.5,0.0004362747207161677,TRADE,0.0,0.0008725494414322571,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 08:45:00,65420.85,65530.49,True,momentum,UP,0.5006083716222227,0.5,0.0006083716222227142,TRADE,0.0,0.00121674324444534,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 09:00:00,65530.48,65552.0,True,momentum,UP,0.500372557590668,0.5,0.0003725575906680101,TRADE,0.0,0.0007451151813360288,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 12:15:00,65498.33,65780.6,True,momentum,UP,0.5004170196055333,0.5,0.00041701960553330863,TRADE,0.0,0.0008340392110665184,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 12:30:00,65780.6,65842.02,True,momentum,UP,0.5006181266253269,0.5,0.000618126625326898,TRADE,0.0,0.001236253250653699,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 12:45:00,65842.02,66068.94,True,momentum,UP,0.5003077399429341,0.5,0.00030773994293409324,TRADE,0.0,0.0006154798858682256,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 13:00:00,66068.94,66050.01,False,momentum,UP,0.500636484986812,0.5,0.0006364849868120137,TRADE,0.0,0.0012729699736239572,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 13:30:00,66179.44,66315.81,True,momentum,UP,0.5003625893373815,0.5,0.00036258933738153587,TRADE,0.0,0.0007251786747629645,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 13:45:00,66315.81,66248.62,False,momentum,UP,0.5006331816417899,0.5,0.0006331816417899372,TRADE,0.0,0.0012663632835798945,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 14:00:00,66248.63,66482.86,True,momentum,DOWN,0.49962878709258857,0.5,-0.0003712129074114334,TRADE,0.0,-0.0007424258148228496,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-25 14:15:00,66482.86,66579.46,True,momentum,UP,0.5004980482502762,0.5,0.0004980482502762174,TRADE,0.0,0.0009960965005525295,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 14:30:00,66579.2,66259.02,False,momentum,UP,0.5002620137720653,0.5,0.00026201377206525045,TRADE,0.0,0.000524027544130583,edge +0.000 > threshold 0.000,False,10.0,-10.0
2026-02-25 14:45:00,66259.02,66973.2,True,momentum,DOWN,0.49957712241765095,0.5,-0.00042287758234904604,TRADE,0.0,-0.000845755164698133,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-25 15:00:00,66973.19,66844.44,False,momentum,UP,0.5014043546781954,0.5,0.0014043546781954408,TRADE,0.0,0.002808709356390923,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 15:30:00,67071.06,67515.29,True,momentum,UP,0.5005812270707064,0.5,0.0005812270707064027,TRADE,0.0,0.001162454141412782,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 15:45:00,67515.3,67412.33,False,momentum,UP,0.5012109333673347,0.5,0.0012109333673346878,TRADE,0.0,0.002421866734669444,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 16:00:00,67412.32,67601.23,True,momentum,UP,0.5002502731733764,0.5,0.0002502731733764474,TRADE,0.0,0.0005005463467529638,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 16:15:00,67601.24,67872.16,True,momentum,UP,0.500738797232433,0.5,0.000738797232432975,TRADE,0.0,0.0014775944648659264,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 16:30:00,67872.17,67954.52,True,momentum,UP,0.5006208401224977,0.5,0.0006208401224977456,TRADE,0.0,0.0012416802449954321,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 16:45:00,67954.53,68297.35,True,momentum,UP,0.5003710800721107,0.5,0.0003710800721107299,TRADE,0.0,0.0007421601442213805,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-25 17:00:00,68297.35,68512.4,True,momentum,UP,0.500959164562574,0.5,0.0009591645625740552,TRADE,0.0,0.0019183291251480522,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 17:15:00,68512.39,68565.44,True,momentum,UP,0.5012427483074745,0.5,0.001242748307474506,TRADE,0.0,0.0024854966149489613,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 17:30:00,68565.44,68770.0,True,momentum,UP,0.5006426541657675,0.5,0.0006426541657674756,TRADE,0.0,0.0012853083315349126,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 17:45:00,68770.0,68674.2,False,momentum,UP,0.5006618150076024,0.5,0.0006618150076024287,TRADE,0.0,0.0013236300152047581,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 18:15:00,68871.09,69348.39,True,momentum,UP,0.500788649662731,0.5,0.0007886496627309558,TRADE,0.0,0.0015772993254619008,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 18:30:00,69348.39,69478.55,True,momentum,UP,0.5017290546199246,0.5,0.0017290546199245638,TRADE,0.0,0.0034581092398491965,edge +0.002 > threshold 0.000,True,10.0,10.0
2026-02-25 18:45:00,69478.55,69328.07,False,momentum,UP,0.5006292866699263,0.5,0.0006292866699263433,TRADE,0.0,0.0012585733398527386,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-25 19:15:00,68915.55,68972.9,True,momentum,DOWN,0.49900606703494194,0.5,-0.0009939329650580642,TRADE,0.0,-0.0019878659301161184,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-25 20:00:00,69038.26,68644.69,False,momentum,UP,0.50029542687272,0.5,0.0002954268727199949,TRADE,0.0,0.0005908537454400783,edge +0.000 > threshold 0.000,False,10.0,-10.0
2026-02-25 20:15:00,68644.68,68802.37,True,momentum,DOWN,0.4989904456705364,0.5,-0.0010095543294635911,TRADE,0.0,-0.002019108658927196,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-25 20:45:00,69124.96,69148.69,True,momentum,UP,0.5006176844200653,0.5,0.0006176844200652676,TRADE,0.0,0.0012353688401305248,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-25 21:15:00,68990.92,68803.7,False,momentum,DOWN,0.49941394479413337,0.5,-0.0005860552058666313,TRADE,0.0,-0.0011721104117332392,edge -0.001 < -threshold 0.000,True,10.0,10.0
2026-02-25 21:30:00,68803.71,69221.59,True,momentum,DOWN,0.4992114224912544,0.5,-0.0007885775087456137,TRADE,0.0,-0.0015771550174912125,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-25 22:00:00,68919.72,69074.88,True,momentum,DOWN,0.4995767523924135,0.5,-0.0004232476075864966,TRADE,0.0,-0.0008464952151730174,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-25 22:30:00,68878.87,68420.42,False,momentum,DOWN,0.4996248960634498,0.5,-0.000375103936550214,TRADE,0.0,-0.0007502078731004056,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 22:45:00,68420.42,68432.13,True,momentum,DOWN,0.49870902995774646,0.5,-0.0012909700422535364,TRADE,0.0,-0.0025819400845070923,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-25 23:30:00,68277.24,67695.86,False,momentum,DOWN,0.49952895532719577,0.5,-0.0004710446728042328,TRADE,0.0,-0.0009420893456084315,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-25 23:45:00,67695.87,67988.04,True,momentum,DOWN,0.4982583832002544,0.5,-0.0017416167997456045,TRADE,0.0,-0.0034832335994912423,edge -0.002 < -threshold 0.000,False,10.0,-10.0
2026-02-26 00:15:00,68153.58,68280.8,True,momentum,UP,0.5008437309575957,0.5,0.0008437309575957119,TRADE,0.0,0.0016874619151914239,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-26 00:30:00,68280.79,68195.93,False,momentum,UP,0.500649863365471,0.5,0.0006498633654710151,TRADE,0.0,0.0012997267309420254,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-26 00:45:00,68195.93,68335.99,True,momentum,DOWN,0.4995239535736251,0.5,-0.0004760464263748876,TRADE,0.0,-0.0009520928527497224,edge -0.000 < -threshold 0.000,False,10.0,-10.0
2026-02-26 01:00:00,68335.99,68568.51,True,momentum,UP,0.5003162988581182,0.5,0.00031629885811823577,TRADE,0.0,0.0006325977162365131,edge +0.000 > threshold 0.000,True,10.0,10.0
2026-02-26 01:15:00,68568.5,68390.41,False,momentum,UP,0.5005601305440853,0.5,0.0005601305440853244,TRADE,0.0,0.001120261088170556,edge +0.001 > threshold 0.000,False,10.0,-10.0
2026-02-26 01:30:00,68390.41,68347.47,False,momentum,DOWN,0.49964679542012275,0.5,-0.0003532045798772532,TRADE,0.0,-0.0007064091597544745,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-26 02:00:00,68248.3,67863.22,False,momentum,DOWN,0.4995537470374066,0.5,-0.0004462529625933742,TRADE,0.0,-0.0008925059251867366,edge -0.000 < -threshold 0.000,True,10.0,10.0
2026-02-26 02:15:00,67863.23,67936.4,True,momentum,DOWN,0.4990657040525091,0.5,-0.000934295947490893,TRADE,0.0,-0.0018685918949817796,edge -0.001 < -threshold 0.000,False,10.0,-10.0
2026-02-26 02:45:00,68184.94,68257.45,True,momentum,UP,0.5005941232052509,0.5,0.0005941232052508738,TRADE,0.0,0.0011882464105016652,edge +0.001 > threshold 0.000,True,10.0,10.0
2026-02-26 03:00:00,68257.46,68145.89,False,momentum,UP,0.5004156567929823,0.5,0.0004156567929822774,TRADE,0.0,0.0008313135859645732,edge +0.000 > threshold 0.000,False,10.0,-10.0
2026-02-26 04:15:00,68526.27,68562.56,True,momentum,UP,0.5010227741167609,0.5,0.0010227741167608828,TRADE,0.0,0.0020455482335217053,edge +0.001 > threshold 0.000,True,10.0,10.0
